VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
2,2015-01-08 22:50:27,2015-01-08 22:54:00,2,.60,-73.995193481445313,40.749805450439453,1,N,-74.002670288085937,40.751934051513672,2,4.5,0.5,0.5,0,0,5.8
2,2015-01-08 22:50:28,2015-01-08 22:59:18,2,1.60,-73.965316772460938,40.756038665771484,1,N,-73.987892150878906,40.759849548339844,1,7.5,0.5,0.5,1.6,0,10.4
2,2015-01-08 22:50:28,2015-01-08 22:59:22,4,3.56,-73.87109375,40.773929595947266,1,N,-73.926170349121094,40.766220092773438,1,12,0.5,0.5,3.12,0,16.42
2,2015-01-08 22:49:45,2015-01-08 22:51:22,4,.37,-73.991737365722656,40.744388580322266,1,N,-73.988906860351563,40.748336791992188,1,3.5,0.5,0.5,1,0,5.8
2,2015-01-08 22:49:45,2015-01-08 23:00:06,1,2.44,-73.983680725097656,40.746623992919922,1,N,-73.957061767578125,40.766227722167969,1,10,0.5,0.5,2.1,0,13.4
2,2015-01-08 22:49:46,2015-01-08 22:54:28,1,1.08,-73.990104675292969,40.734580993652344,1,N,-73.993843078613281,40.745063781738281,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:49:46,2015-01-08 22:54:35,1,.55,-73.9918212890625,40.726089477539063,1,N,-73.998573303222656,40.724601745605469,2,5,0.5,0.5,0,0,6.3
1,2015-01-08 22:49:46,2015-01-08 22:56:45,2,2.10,-73.98114013671875,40.771656036376953,1,N,-73.955589294433594,40.785091400146484,1,8.5,0.5,0.5,1.95,0,11.75
1,2015-01-08 22:49:47,2015-01-08 23:25:25,2,18.80,-73.790634155273438,40.643611907958984,1,N,-73.962982177734375,40.692241668701172,2,52.5,0.5,0.5,0,0,53.8
1,2015-01-08 22:49:48,2015-01-08 23:24:58,1,13.90,-73.986328125,40.633655548095703,1,N,-73.948837280273438,40.773548126220703,2,42,0.5,0.5,0,0,43.3
1,2015-01-08 22:49:48,2015-01-08 23:03:51,1,2.80,-73.968902587890625,40.790763854980469,1,N,-73.978263854980469,40.757377624511719,1,12,0.5,0.5,0,0,13.3
1,2015-01-08 22:49:48,2015-01-08 22:53:56,1,.70,-73.98516845703125,40.738346099853516,1,N,-73.991348266601563,40.744518280029297,1,5,0.5,0.5,1,0,7.3
2,2015-01-08 22:49:49,2015-01-08 22:59:55,3,1.93,-73.983329772949219,40.757278442382812,1,N,-73.959274291992188,40.763191223144531,1,9,0.5,0.5,2,0,12.3
1,2015-01-08 22:49:49,2015-01-08 23:03:17,2,2.70,-73.992996215820313,40.722721099853516,1,N,-73.9932861328125,40.752288818359375,1,11.5,0.5,0.5,2.56,0,15.36
1,2015-01-08 22:49:50,2015-01-08 23:20:35,2,5.20,-73.982490539550781,40.692180633544922,1,N,-73.978775024414063,40.719913482666016,1,23.5,0.5,0.5,4.96,0,29.76
1,2015-01-08 22:49:51,2015-01-08 22:55:21,1,1.30,-73.973945617675781,40.756282806396484,1,N,-73.961952209472656,40.773441314697266,2,6.5,0.5,0.5,0,0,7.8
1,2015-01-08 22:49:51,2015-01-08 23:00:12,1,1.70,-73.983863830566406,40.721183776855469,1,N,-74.01019287109375,40.725418090820313,1,9,0.5,0.5,1.25,0,11.55
1,2015-01-08 22:49:52,2015-01-08 22:59:49,1,2.20,-73.991127014160156,40.750587463378906,1,N,-73.985137939453125,40.728302001953125,1,9.5,0.5,0.5,2.16,0,12.96
2,2015-01-08 22:49:53,2015-01-08 23:26:53,1,16.01,-73.999710083007812,40.746280670166016,1,N,-74.000328063964844,40.746658325195313,1,47.5,0.5,0.5,2,0,50.8
2,2015-01-08 22:49:50,2015-01-08 23:07:36,2,4.85,-73.988189697265625,40.737640380859375,1,N,-73.965042114257813,40.683101654052734,1,17.5,0.5,0.5,3,0,21.8
2,2015-01-08 22:49:53,2015-01-08 23:02:51,1,3.91,-73.996879577636719,40.725151062011719,1,N,-73.975959777832031,40.677188873291016,1,14,0.5,0.5,2,0,17.3
1,2015-01-08 22:49:54,2015-01-08 22:55:27,1,.90,-73.99395751953125,40.727405548095703,1,N,-73.983673095703125,40.725818634033203,1,5.5,0.5,0.5,1.7,0,8.5
2,2015-01-08 22:49:54,2015-01-08 23:03:36,2,4.40,-73.954704284667969,40.769668579101563,1,N,-73.951454162597656,40.759712219238281,1,14.5,0.5,0.5,3,0,18.8
2,2015-01-08 22:49:55,2015-01-08 22:56:57,1,.95,-73.985130310058594,40.758331298828125,1,N,-73.988258361816406,40.764083862304688,2,6.5,0.5,0.5,0,0,7.8
1,2015-01-08 22:49:55,2015-01-08 22:54:45,1,1.00,-73.984588623046875,40.747871398925781,1,N,-73.984916687011719,40.736507415771484,1,5.5,0.5,0.5,1.36,0,8.16
1,2015-01-08 22:49:55,2015-01-08 23:04:18,1,2.90,-73.954978942871094,40.777336120605469,1,N,-73.989349365234375,40.771869659423828,1,12.5,0.5,0.5,2.07,0,15.87
2,2015-01-08 22:49:56,2015-01-08 22:52:59,6,.63,-73.95379638671875,40.785110473632813,1,N,-73.959487915039063,40.776958465576172,1,4.5,0.5,0.5,1,0,6.8
2,2015-01-08 22:49:57,2015-01-08 22:55:16,6,.99,-73.97259521484375,40.793720245361328,1,N,-73.977714538574219,40.783958435058594,1,6,0.5,0.5,3,0,10.3
2,2015-01-08 22:49:57,2015-01-08 22:54:32,1,.98,-73.975677490234375,40.755702972412109,1,N,-73.979354858398438,40.744476318359375,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:49:58,2015-01-08 22:53:35,1,.68,-74.001480102539063,40.726112365722656,1,N,-73.99468994140625,40.723651885986328,1,5,0.5,0.5,1.1,0,7.4
1,2015-01-08 22:49:58,2015-01-08 22:57:16,1,1.10,-73.993202209472656,40.751956939697266,1,N,-73.978538513183594,40.753181457519531,1,6.5,0.5,0.5,1,0,8.8
2,2015-01-08 22:49:59,2015-01-08 23:12:02,1,.47,-73.982147216796875,40.773456573486328,1,N,-73.981407165527344,40.767898559570313,2,14,0.5,0.5,0,0,15.3
2,2015-01-08 22:49:59,2015-01-08 22:56:55,6,1.52,-73.968132019042969,40.762386322021484,1,N,-73.981521606445313,40.743762969970703,1,7,0.5,0.5,1,0,9.3
1,2015-01-08 22:50:00,2015-01-08 23:08:29,1,11.10,-73.776802062988281,40.645721435546875,1,N,-73.856834411621094,40.732192993164063,2,31,0.5,0.5,0,0,32.3
1,2015-01-08 22:50:00,2015-01-08 22:59:46,1,2.20,-73.971694946289063,40.794486999511719,1,N,-73.952415466308594,40.823600769042969,2,10,0.5,0.5,0,0,11.3
1,2015-01-08 22:50:01,2015-01-08 23:01:08,1,2.10,-73.996940612792969,40.732540130615234,1,N,-74.000572204589844,40.744529724121094,1,9.5,0.5,0.5,2.16,0,12.96
2,2015-01-08 22:50:01,2015-01-08 23:21:32,2,19.36,-73.776702880859375,40.645351409912109,1,N,-73.853172302246094,40.783615112304688,2,53,0.5,0.5,0,0,54.3
1,2015-01-08 22:50:02,2015-01-08 23:02:09,1,2.90,-73.991249084472656,40.717437744140625,1,N,-73.98199462890625,40.686553955078125,1,12,0.5,0.5,1.5,0,14.8
2,2015-01-08 22:50:03,2015-01-08 23:20:39,1,18.19,-73.979133605957031,40.751239776611328,1,N,-73.711921691894531,40.734390258789063,1,50.5,0.5,0.5,11.27,5.33,68.4
2,2015-01-08 22:50:03,2015-01-08 22:56:19,1,1.45,-73.984359741210937,40.742351531982422,1,N,-73.984359741210937,40.742351531982422,1,7,0.5,0.5,1,0,9.3
1,2015-01-08 22:50:04,2015-01-08 23:18:40,1,13.80,-73.873069763183594,40.77410888671875,1,N,-73.943511962890625,40.661270141601563,1,39.5,0.5,0.5,8.15,0,48.95
1,2015-01-08 22:50:04,2015-01-08 22:57:22,4,.80,-73.985176086425781,40.748565673828125,1,N,-73.977989196777344,40.745525360107422,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:50:05,2015-01-08 22:58:37,1,2.26,-73.99176025390625,40.769748687744141,1,N,-73.993705749511719,40.745742797851562,2,9,0.5,0.5,0,0,10.3
2,2015-01-08 22:50:05,2015-01-08 23:03:21,1,6.78,-73.961341857910156,40.760280609130859,1,N,-74.007926940917969,40.707839965820312,1,20.5,0.5,0.5,2,0,23.8
1,2015-01-08 22:48:41,2015-01-08 22:59:40,1,2.00,-73.990806579589844,40.750225067138672,1,N,-73.98699951171875,40.729656219482422,1,9.5,0.5,0.5,2.15,0,12.95
2,2015-01-08 22:48:41,2015-01-08 23:06:51,1,4.05,-74.002876281738281,40.73358154296875,1,N,-73.964614868164062,40.767276763916016,2,15.5,0.5,0.5,0,0,16.8
1,2015-01-08 22:48:42,2015-01-08 22:52:56,1,.40,-73.981086730957031,40.780612945556641,1,N,-73.985702514648437,40.777111053466797,2,4,0.5,0.5,0,0,5.3
1,2015-01-08 22:48:43,2015-01-08 22:54:49,1,1.10,-73.989387512207031,40.738239288330078,1,N,-74.002128601074219,40.746860504150391,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:48:43,2015-01-08 23:04:32,6,3.60,-73.98870849609375,40.769149780273437,1,N,-73.95269775390625,40.747016906738281,1,14,0.5,0.5,3.62,0,18.92
1,2015-01-08 22:48:43,2015-01-08 22:58:11,4,1.20,-73.998245239257813,40.730392456054687,1,N,-74.009712219238281,40.734611511230469,1,8,0.5,0.5,1.86,0,11.16
2,2015-01-08 22:48:44,2015-01-08 22:50:29,1,.43,-73.986595153808594,40.734207153320312,1,N,-73.987655639648438,40.730087280273438,1,3.5,0.5,0.5,0.8,0,5.6
2,2015-01-08 22:48:44,2015-01-08 23:02:39,3,3.17,-74.002288818359375,40.734413146972656,1,N,-73.968704223632812,40.764842987060547,2,12,0.5,0.5,0,0,13.3
1,2015-01-08 22:48:45,2015-01-08 23:02:09,1,2.80,-73.950569152832031,40.783298492431641,1,N,-73.936141967773438,40.814716339111328,2,11.5,0.5,0.5,0,0,12.8
1,2015-01-08 22:48:46,2015-01-08 23:04:19,2,2.30,-73.977943420410156,40.725128173828125,1,N,-74.007362365722656,40.735584259033203,1,11.5,0.5,0.5,1,0,13.8
1,2015-01-08 22:48:47,2015-01-08 23:00:39,2,2.50,-73.956367492675781,40.775463104248047,1,N,-73.9664306640625,40.800834655761719,2,11,0.5,0.5,0,0,12.3
1,2015-01-08 22:48:47,2015-01-08 23:07:26,4,5.30,-74.001136779785156,40.731544494628906,1,N,-73.972068786621094,40.7969970703125,1,18,0.5,0.5,4.82,0,24.12
1,2015-01-08 22:48:48,2015-01-08 22:54:43,1,1.30,-73.985603332519531,40.741378784179688,1,N,-74.00482177734375,40.741466522216797,2,6.5,0.5,0.5,0,0,7.8
1,2015-01-08 22:48:46,2015-01-08 23:02:20,1,2.80,-73.993148803710938,40.741432189941406,1,N,-73.982246398925781,40.777843475341797,1,12,0.5,0.5,2.8,0,16.1
2,2015-01-08 22:48:46,2015-01-08 22:51:10,1,.56,-73.996368408203125,40.738170623779297,1,N,-73.991493225097656,40.744960784912109,1,4,0.5,0.5,0.7,0,6
1,2015-01-08 22:48:48,2015-01-08 23:20:03,2,20.40,-73.776718139648438,40.64532470703125,2,N,-73.962928771972656,40.795909881591797,2,52,0,0.5,0,5.33,58.13
2,2015-01-08 22:48:49,2015-01-08 22:53:38,3,.82,-73.991554260253906,40.749176025390625,1,N,-73.990821838378906,40.741146087646484,2,5.5,0.5,0.5,0,0,6.8
1,2015-01-08 22:48:49,2015-01-08 23:00:04,1,2.60,-74.006721496582031,40.735801696777344,1,N,-73.979133605957031,40.761730194091797,1,10.5,0.5,0.5,2.35,0,14.15
2,2015-01-08 22:48:50,2015-01-08 22:58:36,1,1.80,-74.005111694335938,40.740913391113281,1,N,-73.989219665527344,40.726371765136719,1,8.5,0.5,0.5,1.2,0,11
1,2015-01-08 22:48:50,2015-01-08 22:52:54,1,.50,-73.990470886230469,40.756195068359375,1,N,-73.985313415527344,40.76220703125,2,4.5,0.5,0.5,0,0,5.8
2,2015-01-08 22:48:51,2015-01-08 23:04:46,1,8.29,-73.871269226074219,40.77398681640625,1,N,-73.95172119140625,40.772018432617187,1,24.5,0.5,0.5,6.07,5.33,37.2
2,2015-01-08 22:48:52,2015-01-08 22:56:26,1,1.35,-73.987777709960937,40.749317169189453,1,N,-73.980674743652344,40.755916595458984,1,7,0.5,0.5,1.88,0,10.18
1,2015-01-08 22:48:52,2015-01-08 22:54:09,1,.90,-73.993751525878906,40.738601684570313,1,N,-73.992279052734375,40.749385833740234,1,5.5,0.5,0.5,2,0,8.8
1,2015-01-08 22:48:53,2015-01-08 23:03:47,1,4.30,-73.992179870605469,40.725093841552734,1,N,-73.952888488769531,40.780170440673828,1,15,0.5,0.5,2,0,18.3
1,2015-01-08 22:48:53,2015-01-08 23:24:08,1,7.20,-73.995475769042969,40.753108978271484,1,N,-73.952598571777344,40.677360534667969,1,27.5,0.5,0.5,3,0,31.8
2,2015-01-08 22:48:53,2015-01-08 22:54:47,2,.79,-73.987350463867188,40.765792846679688,1,N,-73.996086120605469,40.759979248046875,2,5.5,0.5,0.5,0,0,6.8
1,2015-01-08 22:48:54,2015-01-08 22:56:48,1,1.30,-73.988502502441406,40.727500915527344,1,N,-74.006736755371094,40.730396270751953,2,7,0.5,0.5,0,0,8.3
1,2015-01-08 22:48:55,2015-01-08 22:55:44,1,1.30,0,0,1,N,0,0,2,7,0.5,0.5,0,0,8.3
1,2015-01-08 22:48:55,2015-01-08 22:50:45,1,.30,-73.961204528808594,40.771373748779297,1,N,-73.960777282714844,40.769733428955078,2,3.5,0.5,0.5,0,0,4.8
1,2015-01-08 22:48:55,2015-01-08 22:56:33,2,1.70,-73.995628356933594,40.725177764892578,1,N,-74.014389038085937,40.708003997802734,1,8,0.5,0.5,1.85,0,11.15
1,2015-01-08 22:48:56,2015-01-08 22:48:56,2,.00,-73.981620788574219,40.783500671386719,1,N,0,0,2,9.5,0.5,0.5,0,0,10.8
1,2015-01-08 22:48:56,2015-01-08 22:54:46,1,1.10,-73.977012634277344,40.754024505615234,1,N,-73.995529174804687,40.758819580078125,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:48:56,2015-01-08 23:15:56,1,18.85,-73.78125,40.644966125488281,2,N,-73.948333740234375,40.783912658691406,1,52,0,0.5,11.47,5.33,69.6
2,2015-01-08 22:48:58,2015-01-08 23:14:00,6,8.04,-73.992706298828125,40.748691558837891,1,N,-73.913902282714844,40.821353912353516,1,26,0.5,0.5,1.7,0,29
2,2015-01-08 22:48:59,2015-01-08 23:18:43,2,6.73,-73.977470397949219,40.752601623535156,1,N,-73.933280944824219,40.705101013183594,1,27,0.5,0.5,6.57,5.33,40.2
1,2015-01-08 22:48:59,2015-01-08 23:03:35,1,5.30,-73.954498291015625,40.773811340332031,1,N,-73.892074584960938,40.746932983398437,2,17,0.5,0.5,0,0,18.3
1,2015-01-08 22:48:59,2015-01-08 22:54:01,1,1.00,-73.981094360351563,40.74432373046875,1,N,-73.979591369628906,40.733074188232422,1,6,0.5,0.5,1,0,8.3
1,2015-01-08 22:49:00,2015-01-08 23:02:53,2,2.60,-74.004501342773438,40.742195129394531,1,N,-73.979057312011719,40.766860961914062,2,12,0.5,0.5,0,0,13.3
1,2015-01-08 22:49:00,2015-01-08 23:00:24,1,4.60,-73.972412109375,40.793056488037109,1,N,-73.941902160644531,40.826339721679688,1,15,0.5,0.5,3,0,19.3
2,2015-01-08 22:49:01,2015-01-08 23:08:22,1,13.43,-73.863380432128906,40.769657135009766,1,N,-73.978668212890625,40.713630676269531,1,36,0.5,0.5,12.55,5.33,55.18
2,2015-01-08 22:49:02,2015-01-08 22:51:29,5,.61,-73.975547790527344,40.786922454833984,1,N,-73.969833374023438,40.793815612792969,2,4,0.5,0.5,0,0,5.3
2,2015-01-08 22:50:06,2015-01-08 22:52:47,1,.60,-73.970062255859375,40.789066314697266,1,N,-73.977813720703125,40.787086486816406,1,4.5,0.5,0.5,1,0,6.8
2,2015-01-08 22:50:07,2015-01-08 23:09:14,1,3.51,-73.994621276855469,40.750419616699219,1,N,-73.955711364746094,40.778011322021484,2,15.5,0.5,0.5,0,0,16.8
2,2015-01-08 22:50:07,2015-01-08 23:08:23,6,6.10,-73.979660034179688,40.752098083496094,1,N,-73.953636169433594,40.715652465820312,2,20.5,0.5,0.5,0,0,21.8
1,2015-01-08 22:50:08,2015-01-08 23:10:33,1,10.00,-73.874488830566406,40.774044036865234,1,N,-73.999839782714844,40.737804412841797,1,28.5,0.5,0.5,7.02,5.33,42.15
1,2015-01-08 22:50:09,2015-01-08 22:53:04,1,.50,-73.993293762207031,40.734859466552734,1,N,-73.993293762207031,40.734859466552734,2,4,0.5,0.5,0,0,5.3
2,2015-01-08 22:50:09,2015-01-08 22:55:03,1,1.33,-73.962539672851562,40.766853332519531,1,N,-73.946701049804687,40.772331237792969,1,6,0.5,0.5,1.3,0,8.6
2,2015-01-08 22:50:09,2015-01-08 22:58:35,1,.99,-73.980964660644531,40.759658813476563,1,N,-73.990921020507812,40.755336761474609,1,7,0.5,0.5,1.5,0,9.8
2,2015-01-08 22:50:10,2015-01-08 22:58:22,3,2.80,-73.963485717773438,40.758670806884766,1,N,-73.923355102539063,40.743503570556641,1,10,0.5,0.5,1,0,12.3
1,2015-01-08 22:50:11,2015-01-08 23:01:13,1,3.10,-73.983779907226562,40.755401611328125,1,N,-73.946975708007812,40.777530670166016,1,11,0.5,0.5,2.46,0,14.76
2,2015-01-08 22:50:12,2015-01-08 22:57:08,1,1.87,-73.982536315917969,40.767646789550781,1,N,-73.971786499023438,40.791976928710938,1,8,0.5,0.5,1.7,0,11
2,2015-01-08 22:50:13,2015-01-08 23:00:20,2,1.78,-73.981895446777344,40.773101806640625,1,N,-73.981414794921875,40.752822875976563,2,9,0.5,0.5,0,0,10.3
2,2015-01-08 22:50:13,2015-01-08 23:10:50,1,3.20,-73.979873657226562,40.764453887939453,1,N,-74.003150939941406,40.725109100341797,1,15.5,0.5,0.5,3.2,0,20
2,2015-01-08 22:50:14,2015-01-08 23:06:26,1,3.81,-73.987319946289062,40.735923767089844,1,N,-73.949470520019531,40.776660919189453,1,14.5,0.5,0.5,3,0,18.8
1,2015-01-08 22:50:14,2015-01-08 23:20:21,1,17.60,-73.789840698242188,40.647193908691406,1,N,-73.737518310546875,40.686664581298828,1,48.5,0.5,0.5,0,0,49.8
1,2015-01-08 22:50:14,2015-01-08 22:54:27,1,.70,-73.972358703613281,40.755752563476562,1,N,-73.963615417480469,40.757190704345703,2,5,0.5,0.5,0,0,6.3
2,2015-01-08 22:50:15,2015-01-08 23:06:35,1,5.11,-73.992149353027344,40.76947021484375,1,N,-74.016143798828125,40.706192016601563,1,18,0.5,0.5,3.7,0,23
2,2015-01-08 22:50:15,2015-01-08 22:51:56,2,.47,-73.959922790527344,40.762290954589844,1,N,-73.956275939941406,40.767917633056641,1,3.5,0.5,0.5,1,0,5.8
1,2015-01-08 22:50:16,2015-01-08 23:05:33,1,3.70,-73.998359680175781,40.722827911376953,1,N,-73.951316833496094,40.688838958740234,1,15,0.5,0.5,3.25,0,19.55
1,2015-01-08 22:50:16,2015-01-08 23:14:58,2,7.10,-74.002304077148438,40.739913940429688,1,N,-73.91119384765625,40.758598327636719,2,24,0.5,0.5,0,0,25.3
2,2015-01-08 22:50:17,2015-01-08 23:05:45,1,4.20,-73.98529052734375,40.740791320800781,1,N,-73.95574951171875,40.723991394042969,1,15,0.5,0.5,4.17,5.33,25.8
2,2015-01-08 22:50:18,2015-01-08 23:05:10,1,2.53,-73.989677429199219,40.729763031005859,1,N,-73.990715026855469,40.755916595458984,2,12.5,0.5,0.5,0,0,13.8
2,2015-01-08 22:50:18,2015-01-08 23:05:00,5,4.49,-74.003005981445313,40.729541778564453,1,N,-73.942153930664063,40.721950531005859,1,16,0.5,0.5,3.3,0,20.6
1,2015-01-08 22:50:19,2015-01-08 22:53:55,1,.70,-74.006736755371094,40.744144439697266,1,N,-73.994705200195313,40.741409301757813,1,5,0.5,0.5,1.2,0,7.5
2,2015-01-08 22:50:19,2015-01-08 23:07:25,1,3.66,-73.990867614746094,40.750648498535156,1,N,-73.950088500976563,40.772304534912109,2,14,0.5,0.5,0,0,15.3
2,2015-01-08 22:50:20,2015-01-08 23:05:51,2,3.43,-73.971687316894531,40.763118743896484,1,N,-73.992935180664062,40.734001159667969,1,14,0.5,0.5,2.9,0,18.2
1,2015-01-08 22:50:21,2015-01-08 23:18:25,1,7.40,-74.007888793945313,40.740425109863281,1,N,-73.953544616699219,40.757801055908203,1,24.5,0.5,0.5,5.16,0,30.96
2,2015-01-08 22:50:22,2015-01-08 22:59:04,2,.96,-73.983383178710938,40.762428283691406,1,N,-73.991058349609375,40.750377655029297,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:50:22,2015-01-08 22:58:18,2,2.10,-73.981964111328125,40.7716064453125,1,N,-73.956787109375,40.783435821533203,1,9,0.5,0.5,2.05,0,12.35
2,2015-01-08 22:50:22,2015-01-08 23:04:10,1,2.67,-73.971633911132813,40.755447387695313,1,N,-73.981315612792969,40.781475067138672,1,11.5,0.5,0.5,2.4,0,15.2
2,2015-01-08 22:50:23,2015-01-08 22:54:16,6,1.00,-73.987396240234375,40.718471527099609,1,N,-73.983535766601563,40.729923248291016,1,5,0.5,0.5,1.1,0,7.4
2,2015-01-08 22:50:21,2015-01-08 23:01:12,1,4.27,-73.949722290039062,40.771938323974609,1,N,-73.987663269042969,40.727001190185547,1,14,0.5,0.5,2,0,17.3
2,2015-01-08 22:50:26,2015-01-08 22:58:35,2,4.04,-73.957099914550781,40.760433197021484,1,N,-73.987648010253906,40.721103668212891,1,13,0.5,0.5,2.7,0,17
2,2015-01-08 22:50:24,2015-01-08 22:55:52,5,1.08,-73.99432373046875,40.721832275390625,1,N,-74.005729675292969,40.724475860595703,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:50:24,2015-01-08 22:54:56,1,1.44,-73.95379638671875,40.781929016113281,1,N,-73.965827941894531,40.763648986816406,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:50:25,2015-01-08 23:16:18,1,17.24,-73.789436340332031,40.641975402832031,2,N,-73.980178833007812,40.744403839111328,1,52,0,0.5,11.47,5.33,69.6
2,2015-01-08 22:50:25,2015-01-08 22:54:35,1,.98,-73.978744506835938,40.753082275390625,1,N,-73.969131469726563,40.763763427734375,1,5.5,0.5,0.5,1.2,0,8
1,2015-01-08 22:50:26,2015-01-08 22:57:11,1,2.70,-73.891746520996094,40.748821258544922,1,N,-73.875816345214844,40.768070220947266,2,10.5,0.5,0.5,0,0,11.8
2,2015-01-08 22:50:26,2015-01-08 22:57:01,1,1.00,-73.948692321777344,40.781463623046875,1,N,-73.953254699707031,40.788448333740234,1,6.5,0.5,0.5,1.4,0,9.2
2,2015-01-08 22:50:27,2015-01-08 22:58:26,1,1.45,-73.974922180175781,40.755779266357422,1,N,-73.959457397460937,40.762798309326172,1,8,0.5,0.5,1.7,0,11
1,2015-01-08 22:50:27,2015-01-08 22:54:21,1,1.40,-73.959808349609375,40.758796691894531,1,N,-73.949806213378906,40.775928497314453,1,6,0.5,0.5,1.5,0,8.8
1,2015-01-08 22:50:28,2015-01-08 23:02:12,1,2.60,-73.985084533691406,40.747344970703125,1,N,-73.956748962402344,40.77325439453125,1,11,0.5,0.5,3.65,0,15.95
2,2015-01-08 22:50:26,2015-01-08 23:20:02,1,18.63,-73.782302856445313,40.644645690917969,2,N,-73.998374938964844,40.733146667480469,1,52,0,0.5,5,5.33,63.13
1,2015-01-08 22:50:29,2015-01-08 22:58:16,1,1.10,-73.983566284179688,40.743690490722656,1,N,-73.980247497558594,40.7320556640625,1,7,0.5,0.5,1,0,9.3
2,2015-01-08 22:50:30,2015-01-08 22:57:24,1,1.38,-73.9847412109375,40.742710113525391,1,N,-74.004173278808594,40.742549896240234,1,6.5,0.5,0.5,1.4,0,9.2
1,2015-01-08 22:50:30,2015-01-08 22:56:53,1,1.00,-74.005828857421875,40.740024566650391,1,N,-74.000068664550781,40.730522155761719,1,6,0.5,0.5,1.45,0,8.75
1,2015-01-08 22:50:31,2015-01-08 22:51:58,1,.30,-73.982559204101563,40.766506195068359,1,N,-73.97662353515625,40.764560699462891,1,3,0.5,0.5,0.85,0,5.15
1,2015-01-08 22:50:31,2015-01-08 23:06:10,1,3.40,-73.953254699707031,40.782756805419922,1,N,-73.993232727050781,40.762897491455078,1,14,0.5,0.5,2,0,17.3
2,2015-01-08 22:50:29,2015-01-08 22:59:45,6,2.04,-73.990692138671875,40.723625183105469,1,N,-73.994132995605469,40.743457794189453,1,9,0.5,0.5,3,0,13.3
2,2015-01-08 22:50:29,2015-01-08 23:08:14,1,3.59,-74.002861022949219,40.733730316162109,1,N,-73.969879150390625,40.760139465332031,2,15,0.5,0.5,0,0,16.3
2,2015-01-08 22:50:31,2015-01-08 22:56:18,1,1.32,-73.955963134765625,40.781562805175781,1,N,-73.968292236328125,40.765548706054688,2,7,0.5,0.5,0,0,8.3
1,2015-01-08 22:50:32,2015-01-08 23:09:17,1,4.40,-73.9666748046875,40.758140563964844,1,N,-73.962486267089844,40.802413940429688,1,17,0.5,0.5,3.65,0,21.95
2,2015-01-08 22:50:32,2015-01-08 23:11:11,6,9.43,-73.863471984863281,40.770038604736328,1,N,-73.963859558105469,40.775444030761719,1,28.5,0.5,0.5,5.5,5.33,40.63
2,2015-01-08 22:50:33,2015-01-08 22:57:42,1,1.95,-73.967308044433594,40.757541656494141,1,N,-73.953300476074219,40.778541564941406,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:50:33,2015-01-08 23:05:27,2,3.52,-74.007980346679688,40.714786529541016,1,N,-73.961624145507813,40.693935394287109,2,14,0.5,0.5,0,0,15.3
2,2015-01-08 22:50:35,2015-01-08 22:57:43,2,1.51,-73.958976745605469,40.816379547119141,1,N,-73.970985412597656,40.797637939453125,1,7.5,0.5,0.5,1.6,0,10.4
2,2015-01-08 22:50:35,2015-01-08 22:55:13,1,.77,-73.985267639160156,40.759773254394531,1,N,-73.996574401855469,40.761035919189453,1,5,0.5,0.5,1.1,0,7.4
1,2015-01-08 22:50:36,2015-01-08 23:01:38,1,2.80,-73.992042541503906,40.734580993652344,1,N,-73.991683959960937,40.764808654785156,1,11,0.5,0.5,1,0,13.3
1,2015-01-08 22:50:36,2015-01-08 23:01:55,1,2.50,-73.979652404785156,40.754783630371094,1,N,-73.955764770507813,40.772327423095703,2,10.5,0.5,0.5,0,0,11.8
2,2015-01-08 22:50:36,2015-01-08 22:58:21,5,2.61,-74.005645751953125,40.745487213134766,1,N,-73.981651306152344,40.772907257080078,1,9.5,0.5,0.5,2.5,0,13.3
1,2015-01-08 22:50:37,2015-01-08 22:58:05,2,1.20,-73.973640441894531,40.760452270507813,1,N,-73.985786437988281,40.769359588623047,1,7,0.5,0.5,2.05,0,10.35
2,2015-01-08 22:50:37,2015-01-08 22:56:44,1,1.36,-73.989799499511719,40.728691101074219,1,N,-73.978187561035156,40.745609283447266,2,7,0.5,0.5,0,0,8.3
2,2015-01-08 22:50:38,2015-01-08 23:15:41,1,9.80,-73.863471984863281,40.769813537597656,1,N,-73.973373413085937,40.793540954589844,1,30.5,0.5,0.5,7.27,5.33,44.4
1,2015-01-08 22:50:39,2015-01-08 22:55:12,1,1.00,-73.977073669433594,40.789493560791016,1,N,-73.987556457519531,40.779411315917969,1,5.5,0.5,0.5,1.35,0,8.15
